i,j,path1,path2,embedding_distance
378,552,images/image_439.jpg,images/image_596.jpg,0.00013214349746704102
430,475,images/image_486.jpg,images/image_526.jpg,0.00013315677642822266
105,495,images/image_193.jpg,images/image_544.jpg,0.0001335740089416504
197,541,images/image_276.jpg,images/image_586.jpg,0.00013464689254760742
275,575,images/image_346.jpg,images/image_77.jpg,0.00013464689254760742
109,486,images/image_197.jpg,images/image_536.jpg,0.00013494491577148438
345,429,images/image_409.jpg,images/image_485.jpg,0.0001354217529296875
239,538,images/image_313.jpg,images/image_583.jpg,0.0001354813575744629
375,448,images/image_436.jpg,images/image_501.jpg,0.00013577938079833984
96,114,images/image_185.jpg,images/image_200.jpg,0.00013583898544311523
105,534,images/image_193.jpg,images/image_58.jpg,0.00013595819473266602
139,405,images/image_223.jpg,images/image_463.jpg,0.00013595819473266602
49,533,images/image_142.jpg,images/image_579.jpg,0.00013720989227294922
121,353,images/image_207.jpg,images/image_416.jpg,0.00013756752014160156
96,156,images/image_185.jpg,images/image_239.jpg,0.00013822317123413086
267,494,images/image_339.jpg,images/image_543.jpg,0.0001386404037475586
463,597,images/image_515.jpg,images/image_97.jpg,0.00013911724090576172
419,537,images/image_476.jpg,images/image_582.jpg,0.00013935565948486328
409,593,images/image_467.jpg,images/image_93.jpg,0.0001399517059326172
525,545,images/image_571.jpg,images/image_59.jpg,0.00014013051986694336
324,565,images/image_390.jpg,images/image_68.jpg,0.00014078617095947266
149,414,images/image_232.jpg,images/image_471.jpg,0.0001410841941833496
557,581,images/image_60.jpg,images/image_82.jpg,0.00014132261276245117
525,541,images/image_571.jpg,images/image_586.jpg,0.00014144182205200195
67,442,images/image_159.jpg,images/image_497.jpg,0.0001423954963684082
72,220,images/image_163.jpg,images/image_297.jpg,0.0001424551010131836
322,430,images/image_389.jpg,images/image_486.jpg,0.00014293193817138672
197,545,images/image_276.jpg,images/image_59.jpg,0.00014454126358032227
274,375,images/image_345.jpg,images/image_436.jpg,0.00014454126358032227
213,394,images/image_290.jpg,images/image_453.jpg,0.00014519691467285156
194,196,images/image_273.jpg,images/image_275.jpg,0.0001455545425415039
268,366,images/image_34.jpg,images/image_428.jpg,0.0001480579376220703
160,597,images/image_242.jpg,images/image_97.jpg,0.0001487135887145996
491,573,images/image_540.jpg,images/image_75.jpg,0.0001493692398071289
486,487,images/image_536.jpg,images/image_537.jpg,0.0001494884490966797
413,490,images/image_470.jpg,images/image_54.jpg,0.00015056133270263672
56,511,images/image_149.jpg,images/image_559.jpg,0.00015145540237426758
58,362,images/image_150.jpg,images/image_424.jpg,0.00015145540237426758
185,187,images/image_265.jpg,images/image_267.jpg,0.0001538395881652832
297,483,images/image_366.jpg,images/image_533.jpg,0.00015395879745483398
94,451,images/image_183.jpg,images/image_504.jpg,0.00015401840209960938
297,597,images/image_366.jpg,images/image_97.jpg,0.00015401840209960938
47,461,images/image_140.jpg,images/image_513.jpg,0.00015479326248168945
415,418,images/image_472.jpg,images/image_475.jpg,0.00015527009963989258
129,158,images/image_214.jpg,images/image_240.jpg,0.00015622377395629883
280,504,images/image_350.jpg,images/image_552.jpg,0.0001563429832458496
189,476,images/image_269.jpg,images/image_527.jpg,0.00015664100646972656
202,403,images/image_280.jpg,images/image_461.jpg,0.00015670061111450195
7,502,images/image_104.jpg,images/image_550.jpg,0.00015681982040405273
189,388,images/image_269.jpg,images/image_448.jpg,0.00015729665756225586
306,391,images/image_374.jpg,images/image_450.jpg,0.00015819072723388672
73,525,images/image_164.jpg,images/image_571.jpg,0.00015920400619506836
468,494,images/image_52.jpg,images/image_543.jpg,0.00015920400619506836
185,189,images/image_265.jpg,images/image_269.jpg,0.00015926361083984375
73,197,images/image_164.jpg,images/image_276.jpg,0.00015980005264282227
403,515,images/image_461.jpg,images/image_562.jpg,0.00015997886657714844
6,431,images/image_103.jpg,images/image_487.jpg,0.00016051530838012695
47,233,images/image_140.jpg,images/image_308.jpg,0.00016129016876220703
186,532,images/image_266.jpg,images/image_578.jpg,0.0001621246337890625
159,556,images/image_241.jpg,images/image_6.jpg,0.00016236305236816406
34,416,images/image_129.jpg,images/image_473.jpg,0.000164031982421875
134,162,images/image_219.jpg,images/image_244.jpg,0.00016558170318603516
75,96,images/image_166.jpg,images/image_185.jpg,0.00016760826110839844
18,130,images/image_114.jpg,images/image_215.jpg,0.00016796588897705078
21,378,images/image_117.jpg,images/image_439.jpg,0.00016832351684570312
40,273,images/image_134.jpg,images/image_344.jpg,0.0001690387725830078
160,297,images/image_242.jpg,images/image_366.jpg,0.00016939640045166016
158,425,images/image_240.jpg,images/image_481.jpg,0.0001697540283203125
232,546,images/image_307.jpg,images/image_590.jpg,0.00017029047012329102
163,536,images/image_245.jpg,images/image_581.jpg,0.0001710653305053711
220,498,images/image_297.jpg,images/image_547.jpg,0.0001710653305053711
28,496,images/image_123.jpg,images/image_545.jpg,0.00017154216766357422
196,239,images/image_275.jpg,images/image_313.jpg,0.0001741647720336914
199,321,images/image_278.jpg,images/image_388.jpg,0.00017499923706054688
322,438,images/image_389.jpg,images/image_493.jpg,0.00017529726028442383
173,213,images/image_254.jpg,images/image_290.jpg,0.00017559528350830078
162,456,images/image_244.jpg,images/image_509.jpg,0.0001761913299560547
151,476,images/image_234.jpg,images/image_527.jpg,0.00017642974853515625
54,200,images/image_147.jpg,images/image_279.jpg,0.00017648935317993164
541,594,images/image_586.jpg,images/image_94.jpg,0.00017786026000976562
213,360,images/image_290.jpg,images/image_422.jpg,0.00017815828323364258
189,414,images/image_269.jpg,images/image_471.jpg,0.000179290771484375
96,434,images/image_185.jpg,images/image_49.jpg,0.0001800060272216797
260,539,images/image_332.jpg,images/image_584.jpg,0.0001800060272216797
301,596,images/image_37.jpg,images/image_96.jpg,0.00018012523651123047
324,330,images/image_390.jpg,images/image_396.jpg,0.00018042325973510742
217,243,images/image_294.jpg,images/image_317.jpg,0.0001819133758544922
37,251,images/image_131.jpg,images/image_324.jpg,0.0001824498176574707
438,475,images/image_493.jpg,images/image_526.jpg,0.00018298625946044922
58,409,images/image_150.jpg,images/image_467.jpg,0.0001831650733947754
18,144,images/image_114.jpg,images/image_228.jpg,0.00018340349197387695
489,560,images/image_539.jpg,images/image_63.jpg,0.00018346309661865234
254,395,images/image_327.jpg,images/image_454.jpg,0.00018352270126342773
124,216,images/image_21.jpg,images/image_293.jpg,0.0001843571662902832
136,315,images/image_220.jpg,images/image_382.jpg,0.00018477439880371094
152,375,images/image_235.jpg,images/image_436.jpg,0.00018525123596191406
185,414,images/image_265.jpg,images/image_471.jpg,0.00018596649169921875
192,457,images/image_271.jpg,images/image_51.jpg,0.00018644332885742188
139,582,images/image_223.jpg,images/image_83.jpg,0.0001869797706604004
6,372,images/image_103.jpg,images/image_433.jpg,0.00018715858459472656
130,144,images/image_215.jpg,images/image_228.jpg,0.00018793344497680664
408,470,images/image_466.jpg,images/image_521.jpg,0.0001887679100036621
374,502,images/image_435.jpg,images/image_550.jpg,0.0001906752586364746
46,455,images/image_14.jpg,images/image_508.jpg,0.00019127130508422852
97,108,images/image_186.jpg,images/image_196.jpg,0.00019282102584838867
389,437,images/image_449.jpg,images/image_492.jpg,0.00019288063049316406
16,428,images/image_112.jpg,images/image_484.jpg,0.0001938939094543457
44,324,images/image_138.jpg,images/image_390.jpg,0.00019401311874389648
138,201,images/image_222.jpg,images/image_28.jpg,0.00019413232803344727
238,268,images/image_312.jpg,images/image_34.jpg,0.00019443035125732422
223,400,images/image_3.jpg,images/image_459.jpg,0.00019598007202148438
29,79,images/image_124.jpg,images/image_17.jpg,0.00019741058349609375
337,386,images/image_401.jpg,images/image_446.jpg,0.00019800662994384766
109,523,images/image_197.jpg,images/image_57.jpg,0.0001995563507080078
355,482,images/image_418.jpg,images/image_532.jpg,0.00020045042037963867
302,414,images/image_370.jpg,images/image_471.jpg,0.00020188093185424805
24,192,images/image_12.jpg,images/image_271.jpg,0.0002033710479736328
211,301,images/image_289.jpg,images/image_37.jpg,0.0002060532569885254
193,358,images/image_272.jpg,images/image_420.jpg,0.00020647048950195312
207,481,images/image_285.jpg,images/image_531.jpg,0.00020712614059448242
444,588,images/image_499.jpg,images/image_89.jpg,0.00020778179168701172
430,438,images/image_486.jpg,images/image_493.jpg,0.00020813941955566406
144,206,images/image_228.jpg,images/image_284.jpg,0.0002091526985168457
237,252,images/image_311.jpg,images/image_325.jpg,0.00020927190780639648
192,384,images/image_271.jpg,images/image_444.jpg,0.0002097487449645996
264,477,images/image_336.jpg,images/image_528.jpg,0.00021082162857055664
166,266,images/image_248.jpg,images/image_338.jpg,0.00021201372146606445
183,425,images/image_263.jpg,images/image_481.jpg,0.00021278858184814453
65,213,images/image_157.jpg,images/image_290.jpg,0.00021344423294067383
213,507,images/image_290.jpg,images/image_555.jpg,0.00021350383758544922
213,516,images/image_290.jpg,images/image_563.jpg,0.00021392107009887695
131,598,images/image_216.jpg,images/image_98.jpg,0.00021404027938842773
218,477,images/image_295.jpg,images/image_528.jpg,0.00021457672119140625
437,490,images/image_492.jpg,images/image_54.jpg,0.00021523237228393555
487,523,images/image_537.jpg,images/image_57.jpg,0.00021541118621826172
121,429,images/image_207.jpg,images/image_485.jpg,0.00021660327911376953
456,517,images/image_509.jpg,images/image_564.jpg,0.0002186894416809082
435,436,images/image_490.jpg,images/image_491.jpg,0.00021958351135253906
185,388,images/image_265.jpg,images/image_448.jpg,0.0002206563949584961
97,276,images/image_186.jpg,images/image_347.jpg,0.00022172927856445312
316,445,images/image_383.jpg,images/image_5.jpg,0.0002238154411315918
165,349,images/image_247.jpg,images/image_412.jpg,0.00022411346435546875
308,478,images/image_376.jpg,images/image_529.jpg,0.00022423267364501953
26,49,images/image_121.jpg,images/image_142.jpg,0.00022429227828979492
187,189,images/image_267.jpg,images/image_269.jpg,0.00022470951080322266
140,154,images/image_224.jpg,images/image_237.jpg,0.00022494792938232422
36,220,images/image_130.jpg,images/image_297.jpg,0.00022542476654052734
142,395,images/image_226.jpg,images/image_454.jpg,0.00022733211517333984
229,381,images/image_304.jpg,images/image_441.jpg,0.00022751092910766602
151,189,images/image_234.jpg,images/image_269.jpg,0.00022798776626586914
356,361,images/image_419.jpg,images/image_423.jpg,0.0002295970916748047
211,596,images/image_289.jpg,images/image_96.jpg,0.0002307891845703125
91,558,images/image_180.jpg,images/image_61.jpg,0.0002334117889404297
357,366,images/image_42.jpg,images/image_428.jpg,0.0002334117889404297
174,339,images/image_255.jpg,images/image_403.jpg,0.00023508071899414062
193,427,images/image_272.jpg,images/image_483.jpg,0.0002352595329284668
278,403,images/image_349.jpg,images/image_461.jpg,0.00023567676544189453
90,126,images/image_18.jpg,images/image_211.jpg,0.0002383589744567871
414,476,images/image_471.jpg,images/image_527.jpg,0.0002410411834716797
261,506,images/image_333.jpg,images/image_554.jpg,0.0002415180206298828
530,559,images/image_576.jpg,images/image_62.jpg,0.00024306774139404297
199,290,images/image_278.jpg,images/image_36.jpg,0.0002434849739074707
139,551,images/image_223.jpg,images/image_595.jpg,0.00024640560150146484
140,327,images/image_224.jpg,images/image_393.jpg,0.0002467632293701172
170,408,images/image_251.jpg,images/image_466.jpg,0.00024712085723876953
63,383,images/image_155.jpg,images/image_443.jpg,0.00024878978729248047
310,323,images/image_378.jpg,images/image_39.jpg,0.0002498030662536621
98,594,images/image_187.jpg,images/image_94.jpg,0.0002518892288208008
308,350,images/image_376.jpg,images/image_413.jpg,0.0002523660659790039
203,408,images/image_281.jpg,images/image_466.jpg,0.00025331974029541016
123,356,images/image_209.jpg,images/image_419.jpg,0.00025451183319091797
61,163,images/image_153.jpg,images/image_245.jpg,0.0002548694610595703
135,191,images/image_22.jpg,images/image_270.jpg,0.0002549886703491211
297,463,images/image_366.jpg,images/image_515.jpg,0.0002554655075073242
53,598,images/image_146.jpg,images/image_98.jpg,0.00025594234466552734
266,340,images/image_338.jpg,images/image_404.jpg,0.0002567172050476074
281,316,images/image_351.jpg,images/image_383.jpg,0.0002567768096923828
149,151,images/image_232.jpg,images/image_234.jpg,0.00025731325149536133
166,377,images/image_248.jpg,images/image_438.jpg,0.000261843204498291
235,586,images/image_31.jpg,images/image_87.jpg,0.0002644062042236328
354,506,images/image_417.jpg,images/image_554.jpg,0.0002646446228027344
524,599,images/image_570.jpg,images/image_99.jpg,0.00026476383209228516
20,455,images/image_116.jpg,images/image_508.jpg,0.0002664327621459961
109,487,images/image_197.jpg,images/image_537.jpg,0.00026667118072509766
134,517,images/image_219.jpg,images/image_564.jpg,0.00026684999465942383
289,492,images/image_359.jpg,images/image_541.jpg,0.00026786327362060547
165,347,images/image_247.jpg,images/image_410.jpg,0.0002709031105041504
162,348,images/image_244.jpg,images/image_411.jpg,0.000273287296295166
338,452,images/image_402.jpg,images/image_505.jpg,0.00027740001678466797
303,547,images/image_371.jpg,images/image_591.jpg,0.00027829408645629883
265,318,images/image_337.jpg,images/image_385.jpg,0.00028014183044433594
107,268,images/image_195.jpg,images/image_34.jpg,0.0002804398536682129
348,517,images/image_411.jpg,images/image_564.jpg,0.0002828836441040039
283,372,images/image_353.jpg,images/image_433.jpg,0.0002859830856323242
190,438,images/image_27.jpg,images/image_493.jpg,0.00028634071350097656
379,471,images/image_44.jpg,images/image_522.jpg,0.0002865791320800781
113,594,images/image_20.jpg,images/image_94.jpg,0.0002867579460144043
27,244,images/image_122.jpg,images/image_318.jpg,0.00028717517852783203
379,446,images/image_44.jpg,images/image_50.jpg,0.00028717517852783203
74,511,images/image_165.jpg,images/image_559.jpg,0.00028771162033081055
457,563,images/image_51.jpg,images/image_66.jpg,0.0002891421318054199
396,512,images/image_455.jpg,images/image_56.jpg,0.000291287899017334
210,420,images/image_288.jpg,images/image_477.jpg,0.00029206275939941406
442,508,images/image_497.jpg,images/image_556.jpg,0.00029480457305908203
95,245,images/image_184.jpg,images/image_319.jpg,0.0002951622009277344
151,187,images/image_234.jpg,images/image_267.jpg,0.00029593706130981445
107,366,images/image_195.jpg,images/image_428.jpg,0.0002974867820739746
340,377,images/image_404.jpg,images/image_438.jpg,0.0002986788749694824
376,499,images/image_437.jpg,images/image_548.jpg,0.00030052661895751953
79,165,images/image_17.jpg,images/image_247.jpg,0.00030350685119628906
164,178,images/image_246.jpg,images/image_259.jpg,0.0003052353858947754
384,563,images/image_444.jpg,images/image_66.jpg,0.0003056526184082031
396,587,images/image_455.jpg,images/image_88.jpg,0.0003059506416320801
209,250,images/image_287.jpg,images/image_323.jpg,0.0003063678741455078
110,336,images/image_198.jpg,images/image_400.jpg,0.0003077983856201172
115,336,images/image_201.jpg,images/image_400.jpg,0.0003077983856201172
53,131,images/image_146.jpg,images/image_216.jpg,0.00031000375747680664
400,530,images/image_459.jpg,images/image_576.jpg,0.0003110170364379883
197,594,images/image_276.jpg,images/image_94.jpg,0.00031179189682006836
24,563,images/image_12.jpg,images/image_66.jpg,0.00031387805938720703
89,120,images/image_179.jpg,images/image_206.jpg,0.0003142356872558594
388,414,images/image_448.jpg,images/image_471.jpg,0.00031489133834838867
187,414,images/image_267.jpg,images/image_471.jpg,0.0003160238265991211
164,418,images/image_246.jpg,images/image_475.jpg,0.00031620264053344727
279,376,images/image_35.jpg,images/image_437.jpg,0.00031828880310058594
1,271,images/image_1.jpg,images/image_342.jpg,0.00032269954681396484
